TABLE_NAME;COLUMN_NAME;DATA_TYPE
VW_DEPENDENTES;EST_NASC;VARCHAR2
VW_DEPENDENTES;FREQ_ESCOLAR;VARCHAR2
VW_DEPENDENTES;DESC_VL_PL_MEDICO;VARCHAR2
VW_DEPENDENTES;DT_CADASTRO_PL_MED;DATE
VW_DEPENDENTES;CPF_MAE_DEPEND;NUMBER
VW_DEPENDENTES;NUM_CART_PLANO_OD;VARCHAR2
VW_DEPENDENTES;NOME_DEPEND;VARCHAR2
VW_DEPENDENTES;MANEQUIM;VARCHAR2
VW_DEPENDENTES;MATRICULA;NUMBER
VW_DEPENDENTES;DATA_CERTIDAO;DATE
VW_DEPENDENTES;COD_TIPO_ES;VARCHAR2
VW_DEPENDENTES;DT_ADESAO;DATE
VW_DEPENDENTES;PAIS_NASCIMENTO;NUMBER
VW_DEPENDENTES;IND_AGREGADO;VARCHAR2
VW_DEPENDENTES;DT_FATURA_PL_ODO;DATE
VW_DEPENDENTES;INCID_AUX_CRECHE;VARCHAR2
VW_DEPENDENTES;DT_NASC;DATE
VW_DEPENDENTES;DTLAUDO;DATE
VW_DEPENDENTES;OPTANTE_SEGURO;VARCHAR2
VW_DEPENDENTES;DESC_VL_PL_ODONTO;VARCHAR2
VW_DEPENDENTES;DEPRPPS;VARCHAR2
VW_DEPENDENTES;FORMS_ATLZ2;VARCHAR2
VW_DEPENDENTES;CODIGO_PLANO2;VARCHAR2
VW_DEPENDENTES;INCID_SF;VARCHAR2
VW_DEPENDENTES;DT_ADESAO2_FINAL;DATE
VW_DEPENDENTES;DECL_NASC_VIVOS;NUMBER
VW_DEPENDENTES;CD_NIVEL;NUMBER
VW_DEPENDENTES;DT_FATURA_PL_MED;DATE
VW_DEPENDENTES;CODIGO_PLANO;VARCHAR2
VW_DEPENDENTES;COD_NACIONAL_SAUDE;VARCHAR2
VW_DEPENDENTES;OBSERVACAO_AO;VARCHAR2
VW_DEPENDENTES;NUM_FOLHA;VARCHAR2
VW_DEPENDENTES;NUM_DEPEND;NUMBER
VW_DEPENDENTES;USUARIO;VARCHAR2
VW_DEPENDENTES;CART_VACIN;VARCHAR2
VW_DEPENDENTES;DC_CPF_CONJUGE;NUMBER
VW_DEPENDENTES;ESTADO_CIVIL;VARCHAR2
VW_DEPENDENTES_CAND;CODIGO_PLANO2;VARCHAR2
VW_DEPENDENTES_CAND;OPTOU_PL_MED;VARCHAR2
VW_DEPENDENTES_CAND;AUX_EXCEPCIONAL;VARCHAR2
VW_DEPENDENTES_CAND;OPTANTE_SEGURO;VARCHAR2
VW_DEPENDENTES_CAND;DESC_VL_PL_ODONTO;VARCHAR2
VW_DEPENDENTES_CAND;COD_ENTIDADE_CRECHE;VARCHAR2
VW_DEPENDENTES_CAND;MOT_INATIVACAO;VARCHAR2
VW_DEPENDENTES_CAND;ESTADO_CIVIL;VARCHAR2
VW_DEPENDENTES_CAND;USUARIO;VARCHAR2
VW_DEPENDENTES_CAND;DT_NASC;DATE
VW_DEPENDENTES_CAND;MANEQUIM;VARCHAR2
VW_DEPENDENTES_CAND;NUM_DEPEND;NUMBER
VW_DEPENDENTES_CAND;DATA_CERTIDAO;DATE
VW_DEPENDENTES_CAND;DC_CPF_MAE_DEPEND;NUMBER
VW_DEPENDENTES_CAND;DT_FATURA_PL_MED;DATE
VW_DEPENDENTES_CAND;OPTOU_PL_ODO;VARCHAR2
VW_DEPENDENTES_CAND;INCID_SF;VARCHAR2
VW_DEPENDENTES_CAND;DESC_VL_PL_MEDICO;VARCHAR2
VW_DEPENDENTES_CAND;DT_AUX_CRECHE_FINAL;DATE
VW_DEPENDENTES_CAND;DT_AUX_CRECHE_INICIAL;DATE
VW_DEPENDENTES_CAND;CPF_MAE_DEPEND;NUMBER
VW_DEPENDENTES_CAND;CART_VACIN;VARCHAR2
VW_DEPENDENTES_CAND;COD_CANDIDATO;NUMBER
VW_DEPENDENTES_CAND;INCFISMEN;VARCHAR2
VW_DEPENDENTES_CAND;CLASS_TRAB_ESTRANG;NUMBER
VW_DEPENDENTES_CAND;FREQ_ESCOLAR;VARCHAR2
VW_DEPENDENTES_CAND;DT_ADESAO_FINAL2;DATE
VW_DEPENDENTES_CAND;DT_FATURA_PL_ODO;DATE
VW_DEPENDENTES_CAND;COD_EMPRESA;NUMBER
VW_DEPENDENTES_CAND;CARTORIO;VARCHAR2
VW_DEPENDENTES_CAND;COD_TIPO_ES;VARCHAR2
VW_DEPENDENTES_CAND;DT_ATUALIZACAO;DATE
VW_DEPENDENTES_CAND;CODIGO_TIPO2;VARCHAR2
VW_DEPENDENTES_CAND;FORMS_ATLZ2;VARCHAR2
VW_DEPENDENTES_CAND;INCID_IR;VARCHAR2
VW_DEPENDENTES_CAND;FORMS_ATLZ;VARCHAR2
VW_DEPENDENTES_CAND;DATA_BAIXA;DATE
VW_DEPENDENTES_CAND;INCID_PLANO_MED;VARCHAR2
VW_DEPENDENTES_CAND;SEXO_DEPEND;VARCHAR2
VW_DEPENDENTES_CAND;NUM_E_SUS;NUMBER
VW_DEPENDENTES_CAND;CODIGO_PLANO;VARCHAR2
VW_DEPENDENTES_CAND;TIPO_DEFICIENCIA;VARCHAR2
VW_DEPENDENTES_CAND;DT_ADESAO2;DATE
VW_DEPENDENTES_CAND;DT_ADESAO_FINAL;DATE
VW_DEPENDENTES_CAND;DESCDEP;VARCHAR2
VW_DEPENDENTES_CAND;DT_CADASTRO_PL_ODO;DATE
VW_DEPENDENTES_CAND;NUM_CART_PLANO_MD;VARCHAR2
VW_DEPENDENTES_CAND;OBSERVACAO_AO;VARCHAR2
VW_DEPENDENTES_CAND;CODIGO_TIPO;VARCHAR2
VW_DEPENDENTES_CAND;DT_CADASTRO_PL_MED;DATE
VW_DEPENDENTES_CAND;DECL_NASC_VIVOS;NUMBER
VW_DEPENDENTES_CAND;NUM_REGISTRO;VARCHAR2
VW_DEPENDENTES_CAND;GRAU_PARENTESCO;VARCHAR2
VW_DEPENDENTES_CAND;NUM_CART_PLANO_OD;VARCHAR2
VW_DEPENDENTES_CAND;NUM_FOLHA;VARCHAR2
VW_DEPENDENTES_CAND;COD_NACIONAL_SAUDE;VARCHAR2
VW_DEPENDENTES_CAND;NOME_DEPEND;VARCHAR2
VW_DEPENDENTES_CAND;OBSERVACAO_AM;VARCHAR2
VW_DEPENDENTES_CAND;DTLAUDO;DATE
VW_DEPENDENTES_CAND;DC_MATRICULA;NUMBER
VW_DEPENDENTES_CAND;TIPO_CERTIDAO;VARCHAR2
VW_DEPENDENTES_CAND;MAE_DEPEND;VARCHAR2
VW_DEPENDENTES_CAND;CIDADE_NASC;VARCHAR2
VW_DEPENDENTES_CAND;EST_NASC;VARCHAR2
VW_DEPENDENTES_CAND;NUM_LIVRO;VARCHAR2
VW_DEPENDENTES_CAND;DT_ADESAO;DATE
VW_DEPENDENTES_CAND;PAIS_NASCIMENTO;NUMBER
VW_DEPENDENTES_CAND;CALCADO;VARCHAR2
VW_DEPENDENTES_CAND;DC_CPF_CONJUGE;NUMBER
VW_DEPENDENTES_CAND;CONDICAO_DEPEND;VARCHAR2
VW_DEPENDENTES_CAND;PAIS_NACIONALIDADE;NUMBER
VW_DEPENDENTES_CAND;CD_NIVEL;NUMBER
VW_DEPENDENTES_CAND;DT_ADESAO2_FINAL;DATE
VW_DEPENDENTES_CAND;TIPO_ENTIDADE_CRECHE;VARCHAR2
VW_DEPENDENTES_CAND;DT_DEPENDENTE;DATE
VW_DEPENDENTES_CAND;IND_AGREGADO;VARCHAR2
VW_DEPENDENTES_CAND;INCID_AUX_CRECHE;VARCHAR2
VW_DEPENDENTES_CAND;DEPRPPS;VARCHAR2
VW_DEPENDENTES_CAND;NUM_CPF_CONJUGE;NUMBER
VW_DEPENDENTES_GESTOR;CART_VACIN;VARCHAR2
VW_DEPENDENTES_GESTOR;DC_CPF_MAE_DEPEND;VARCHAR2
VW_DEPENDENTES_GESTOR;COD_EMPRESA;NUMBER
VW_DEPENDENTES_GESTOR;DC_MATRICULA;NUMBER
VW_DEPENDENTES_GESTOR;FORMS_ATLZ2;VARCHAR2
VW_DEPENDENTES_GESTOR;INCID_IR;VARCHAR2
VW_DEPENDENTES_GESTOR;DATA_CERTIDAO;DATE
VW_DEPENDENTES_GESTOR;CODIGO_PLANO2;VARCHAR2
VW_DEPENDENTES_GESTOR;NUM_REGISTRO;VARCHAR2
VW_DEPENDENTES_GESTOR;USUARIO;VARCHAR2
VW_DEPENDENTES_GESTOR;INCID_AUX_CRECHE;VARCHAR2
VW_DEPENDENTES_GESTOR;CODIGO_TIPO2;VARCHAR2
VW_DEPENDENTES_GESTOR;EST_NASC;VARCHAR2
VW_DEPENDENTES_GESTOR;NOME_DEPEND;VARCHAR2
VW_DEPENDENTES_GESTOR;MANEQUIM;VARCHAR2
VW_DEPENDENTES_GESTOR;DT_ADESAO2;DATE
VW_DEPENDENTES_GESTOR;NUM_LIVRO;VARCHAR2
VW_DEPENDENTES_GESTOR;MATRICULA;NUMBER
VW_DEPENDENTES_GESTOR;IND_AGREGADO;VARCHAR2
VW_DEPENDENTES_GESTOR;CIDADE_NASC;VARCHAR2
VW_DEPENDENTES_GESTOR;CALCADO;VARCHAR2
VW_DEPENDENTES_GESTOR;NUM_CPF_CONJUGE;NUMBER
VW_DEPENDENTES_GESTOR;MAE_DEPEND;VARCHAR2
VW_DEPENDENTES_GESTOR;NUM_FOLHA;VARCHAR2
VW_DEPENDENTES_GESTOR;CODIGO_TIPO;VARCHAR2
VW_DEPENDENTES_GESTOR;DATA_BAIXA;DATE
VW_DEPENDENTES_GESTOR;CODIGO_PLANO;VARCHAR2
VW_DEPENDENTES_GESTOR;FREQ_ESCOLAR;VARCHAR2
VW_DEPENDENTES_GESTOR;INCID_PLANO_MED;VARCHAR2
VW_DEPENDENTES_GESTOR;CONDICAO_DEPEND;VARCHAR2
VW_DEPENDENTES_GESTOR;SEXO_DEPEND;VARCHAR2
VW_DEPENDENTES_GESTOR;CARTORIO;VARCHAR2
VW_DEPENDENTES_GESTOR;INCID_SF;VARCHAR2
VW_DEPENDENTES_GESTOR;DT_NASC;DATE
VW_DEPENDENTES_GESTOR;CPF_MAE_DEPEND;NUMBER
VW_DEPENDENTES_GESTOR;CD_NIVEL;NUMBER
VW_DEPENDENTES_GESTOR;DT_ADESAO;DATE
VW_DEPENDENTES_GESTOR;DC_CPF_CONJUGE;NUMBER
VW_DEPENDENTES_GESTOR;FORMS_ATLZ;VARCHAR2
VW_DEPENDENTES_GESTOR;GRAU_PARENTESCO;VARCHAR2
VW_DEPENDENTES_GESTOR;NUM_DEPEND;NUMBER
VW_DEPENDENTES_GESTOR;DT_ATUALIZACAO;DATE
VW_DEPENDENTES_GESTOR;DT_DEPENDENTE;DATE
VW_DESEMPENHO_DO_FUNCIONARIO;CD_NIVEL;NUMBER
VW_DESEMPENHO_DO_FUNCIONARIO;MATRICULA_AVAL;NUMBER
VW_DESEMPENHO_DO_FUNCIONARIO;COD_AVALIAC;NUMBER
VW_DESEMPENHO_DO_FUNCIONARIO;MATRICULA;NUMBER
VW_DESEMPENHO_DO_FUNCIONARIO;COD_EMPRESA;NUMBER
VW_DESEMPENHO_DO_FUNCIONARIO;NOTA;NUMBER
VW_DESEMPENHO_DO_FUNCIONARIO;DC_MATRICULA;NUMBER
VW_DESEMPENHO_DO_FUNCIONARIO;DC_AVAL;NUMBER
VW_DESEMPENHO_DO_FUNCIONARIO;DT_ATUALIZACAO;DATE
VW_DESEMPENHO_DO_FUNCIONARIO;DATA_AVALIACAO;DATE
VW_DESEMPENHO_DO_FUNCIONARIO;USUARIO;VARCHAR2
VW_DESLIGAMENTO;DTDESLIGAMENTO;DATE
VW_DESLIGAMENTO;DTLANCAMENTO;DATE
VW_DESLIGAMENTO;CODUNICOPESSOA;VARCHAR2
VW_DIALOGO_CHAMADO;DESC_TIPO_ATENDIMENTO;UNDEFINED
VW_DIALOGO_CHAMADO;COD_SIT_CHAMADO;UNDEFINED
VW_DIALOGO_CHAMADO;AREA;UNDEFINED
VW_DIALOGO_CHAMADO;NM_AREA;UNDEFINED
VW_DIALOGO_CHAMADO;NOME_RESPONSAVEL;UNDEFINED
VW_DIALOGO_CHAMADO;NOME_USUARIO;UNDEFINED
VW_DIALOGO_CHAMADO;COD_USUARIO;UNDEFINED
VW_DIALOGO_CHAMADO;COD_GRUPO_ATENDIMENTO;UNDEFINED
VW_DIALOGO_CHAMADO;DT_FASE;UNDEFINED
VW_DIALOGO_CHAMADO;TIPO_CHAMADO;UNDEFINED
VW_DIALOGO_CHAMADO;HORA_ABERTURA_CHAMADO;UNDEFINED
VW_DIALOGO_CHAMADO;SIT_CHAMADO;UNDEFINED
VW_DIALOGO_CHAMADO;DESC_FASE;UNDEFINED
VW_DIALOGO_CHAMADO;NUM_CHAMADO;UNDEFINED
VW_DIALOGO_CHAMADO;NOME_RESPONSAVEL_A;UNDEFINED
VW_DIALOGO_CHAMADO;DESC_TIPO_CHAMADO;UNDEFINED
VW_DIALOGO_CHAMADO;NOME_CHAMADO;UNDEFINED
VW_DIALOGO_CHAMADO;DT_ABERTURA_CHAMADO;UNDEFINED
VW_DIALOGO_CHAMADO;DT_SIT_CHAMADO;UNDEFINED
VW_DIALOGO_CHAMADO;DESC_GRUPO_ATENDIMENTO;UNDEFINED
VW_DIALOGO_CHAMADO;DT_PREVISTA_CONCLUSAO;UNDEFINED
VW_DIALOGO_CHAMADO;DESC_SUB_AREA;UNDEFINED
VW_DIALOGO_CHAMADO;PRIORIDADE;UNDEFINED
VW_DIALOGO_CHAMADO;PRIORIDADE_CLIENTE;UNDEFINED
VW_DIALOGO_CHAMADO;COD_SUB_AREA;UNDEFINED
VW_DIALOGO_CHAMADO;TIPO_ATENDIMENTO;UNDEFINED
VW_DIALOGO_CHAMADO_INT;COD_SIT_CHAMADO;VARCHAR2
VW_DIALOGO_CHAMADO_INT;DESC_FASE;VARCHAR2
VW_DIALOGO_CHAMADO_INT;EMP_RESP_AREA_RESP;NUMBER
VW_DIALOGO_CHAMADO_INT;MAT_RESP_AREA_RESP;NUMBER
VW_DIALOGO_CHAMADO_INT;TIPO_ATENDIMENTO;VARCHAR2
VW_DIALOGO_CHAMADO_INT;COD_SUB_AREA_RESP;NUMBER
VW_DIALOGO_CHAMADO_INT;DESC_TIPO_CHAMADO;VARCHAR2
VW_DIALOGO_CHAMADO_INT;CHAMADO_INDIVIDUAL;VARCHAR2
VW_DIALOGO_CHAMADO_INT;PRIORIDADE_SOLICITANTE;NUMBER
VW_DIALOGO_CHAMADO_INT;COD_EMPRESA_SOLICITANTE;NUMBER
VW_DIALOGO_CHAMADO_INT;PRIORIDADE_SOLICITADO;NUMBER
VW_DIALOGO_CHAMADO_INT;NOME_SOLICITANTE;VARCHAR2
VW_DIALOGO_CHAMADO_INT;DESC_SUB_AREA_RESP;VARCHAR2
VW_DIALOGO_CHAMADO_INT;EMP_RESPONSAVEL;NUMBER
VW_DIALOGO_CHAMADO_INT;NUM_CHAMADO;NUMBER
VW_DIALOGO_CHAMADO_INT;DT_FASE;DATE
VW_DIALOGO_CHAMADO_INT;DESC_AREA_SOLICITANTE;VARCHAR2
VW_DIALOGO_CHAMADO_INT;DT_SIT_CHAMADO;DATE
VW_DIALOGO_CHAMADO_INT;FIL_RESPONSAVEL;NUMBER
VW_DIALOGO_CHAMADO_INT;COD_AREA_SOLICITANTE;NUMBER
VW_DIALOGO_CHAMADO_INT;DT_PREVISTA_CONCLUSAO;DATE
VW_DIALOGO_CHAMADO_INT;MATRICULA_SOLICITANTE;NUMBER
VW_DIALOGO_CHAMADO_INT;TIPO_CHAMADO;VARCHAR2
VW_DIALOGO_CHAMADO_INT;DESC_TIPO_ATENDIMENTO;VARCHAR2
VW_DIALOGO_CHAMADO_INT;NOME_CHAMADO;VARCHAR2
VW_DIALOGO_CHAMADO_INT;COD_SUB_AREA_SOLICITANTE;NUMBER
VW_DIALOGO_CHAMADO_INT;DESC_SIT_CHAMADO;VARCHAR2
VW_DIALOGO_CHAMADO_INT;HORA_ABERTURA_CHAMADO;DATE
VW_DIALOGO_CHAMADO_INT;DESC_SUB_AREA_SOLICITANTE;VARCHAR2
VW_DIALOGO_CHAMADO_INT;COD_AREA_RESP;NUMBER
VW_DIALOGO_CHAMADO_INT;CC_RESPONSAVEL;NUMBER
VW_DIALOGO_CHAMADO_INT;DESC_AREA_RESP;VARCHAR2
VW_DIALOGO_CHAMADO_INT;DT_ABERTURA_CHAMADO;DATE
VW_DIALOGO_CHAMADO_INT;MAT_RESPONSAVEL;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;NOME_SOCIAL;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;COD_CCUSTO_PROCESSO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;ARQUIVO_NOME;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;EMPRESA_USUARIO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;INSTRUCOES;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;COD_CCUSTO_USUARIO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;AREA_USUARIO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;COD_FILIAL_PROCESSO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;DT_ASSINATURA;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;FILIAL_USUARIO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;OBSERVACAO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;PRAZO_ASSINANTE_INICIAL;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;PRAZO_PROCESSO_INICIAL;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;FILIAL_PROCESSO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;NOME_PRIMEIRO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;PRAZO_ASSINANTE_FINAL;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;CPF_FORMATADO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;STATUS_ASSINATURA;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;COD_DOCUMENTO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;DC_CPF;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;EMAIL_PROFISSIONAL;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;COD_CATEGORIA;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;NOME_SOCIAL_PRIMEIRO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;CATEGORIA;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;COD_FILIAL_USUARIO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;COD_EMPRESA_USUARIO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;COD_SUB_TIPO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;PROCESSO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;TIPO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;SUB_TIPO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;EMPRESA_PROCESSO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;NOME_ARQUIVO_ORIGINAL;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;EMAIL_PESSOAL;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;COD_EMPRESA_PROCESSO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;STATUS_PROCESSO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;ID_USUARIO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;CPF;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;AREA_PROCESSO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;PRAZO_PROCESSO_FINAL;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;MATRICULA;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;SEQUENCIA_ASSINATURA;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;COD_TIPO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;CLIENT_ID;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;DOCUMENTO;VARCHAR2
VW_DOCS_DOCUMENT_CODE_USERS;COD_CANDIDATO;NUMBER
VW_DOCS_DOCUMENT_CODE_USERS;NOME;VARCHAR2
VW_EFETIVACAO_PORTAL;DATA_REQUISICAO;DATE
VW_EFETIVACAO_PORTAL;COD_REQ;NUMBER
VW_EFETIVACAO_PORTAL;NOME;VARCHAR2
VW_EFETIVACAO_PORTAL;MATRICULA;NUMBER
VW_EFETIVACAO_PORTAL;COD_EMPRESA;NUMBER
VW_EFETIVACAO_PORTAL;NOME_DEPEND;VARCHAR2
VW_EFETIVACAO_PORTAL;TIPO_ALTERACAO;VARCHAR2
VW_EFETIVACAO_PORTAL;NUM_DEPEND;NUMBER
VW_EFETIVACAO_PORTAL;TIPO;VARCHAR2
VW_ELEGIBILIDADE;TRAB_SAB;VARCHAR2
VW_ELEGIBILIDADE;DC_IDENT;VARCHAR2
VW_ELEGIBILIDADE;MODALIDADE;NUMBER
VW_ELEGIBILIDADE;DDD_CELL;VARCHAR2
VW_ELEGIBILIDADE;CD_NIVEL;NUMBER
VW_ELEGIBILIDADE;VINCULO;VARCHAR2
VW_ELEGIBILIDADE;TIPO_SALARIO;VARCHAR2
VW_ELEGIBILIDADE;PONTO_DE_FX;VARCHAR2
VW_ELEGIBILIDADE;DT_ADESAO;DATE
VW_ELEGIBILIDADE;GRUPO_SALARIAL;VARCHAR2
VW_ELEGIBILIDADE;DT_ADESAO2;DATE
VW_ELEGIBILIDADE;COD_UN_NEGOCIO;NUMBER
VW_ELEGIBILIDADE;PERC_INSALUB;NUMBER
VW_ELEGIBILIDADE;UF_NACTO;VARCHAR2
VW_ELEGIBILIDADE;CODIGO_TIPO;VARCHAR2
VW_ELEGIBILIDADE;TELEFONE_CELULAR;NUMBER
VW_ELEGIBILIDADE;SITUACAO;VARCHAR2
VW_ELEGIBILIDADE;UNIDADE_ADM;NUMBER
VW_ELEGIBILIDADE;NUM_CPF;NUMBER
VW_ELEGIBILIDADE;ESTADO_CIVIL;VARCHAR2
VW_ELEGIBILIDADE;COD_CCUSTO;NUMBER
VW_ELEGIBILIDADE;IND_DEF_FIS;VARCHAR2
VW_ELEGIBILIDADE;SEC_TIT_ELEITOR;NUMBER
VW_ELEGIBILIDADE;JORNADA_MENSAL_M;NUMBER
VW_ELEGIBILIDADE;DC_CONTA;VARCHAR2
VW_ELEGIBILIDADE;SER_CART_PROF;VARCHAR2
VW_ELEGIBILIDADE;DT_SITUACAO;DATE
VW_ELEGIBILIDADE;COD_TP_TRANS_BCA;NUMBER
VW_ELEGIBILIDADE;PAIS_NACIONALIDADE;NUMBER
VW_ELEGIBILIDADE;NUM_REGISTRO;VARCHAR2
VW_ELEGIBILIDADE;PERC_ATS;NUMBER
VW_ELEGIBILIDADE;MOT_ALT_SAL;VARCHAR2
VW_ELEGIBILIDADE;DT_VAL_CONS_REG;DATE
VW_ELEGIBILIDADE;COD_RACA_COR;NUMBER
VW_ELEGIBILIDADE;NUMERO;NUMBER
VW_ELEGIBILIDADE;TOTAL_REMUNERACAO;NUMBER
VW_ELEGIBILIDADE;NUM_IDENTIDADE;VARCHAR2
VW_ELEGIBILIDADE;CLASS_CCUSTO;VARCHAR2
VW_ELEGIBILIDADE;SIGLA_CONS_REG;NUMBER
VW_ELEGIBILIDADE;DT_CARGO;DATE
VW_ELEGIBILIDADE;NOME;VARCHAR2
VW_ELEGIBILIDADE;CLASS_CARGO;VARCHAR2
VW_ELEGIBILIDADE;COMPLEM;VARCHAR2
VW_ELEGIBILIDADE;IND_DEF_FIS_BR;VARCHAR2
VW_ELEGIBILIDADE;SEXO;VARCHAR2
VW_ELEGIBILIDADE;CODIGO_TIPO2;VARCHAR2
VW_ELEGIBILIDADE;DT_CCUSTO;DATE
VW_ELEGIBILIDADE;NUM_CART_PROF;NUMBER
VW_ELEGIBILIDADE;TIPO_IDENT;VARCHAR2
VW_ELEGIBILIDADE;DDD;VARCHAR2
VW_ELEGIBILIDADE;DT_SALARIO;DATE
VW_ELEGIBILIDADE;AGENCIA;NUMBER
VW_ELEGIBILIDADE;UF;VARCHAR2
VW_ELEGIBILIDADE;JORNADA_MENSAL_H;NUMBER
VW_ELEGIBILIDADE;COD_LOCALIZACAO;VARCHAR2
VW_ELEGIBILIDADE;NUM_TIT_ELEITOR;NUMBER
VW_ELEGIBILIDADE;DT_BASE_ATS;DATE
VW_ELEGIBILIDADE;COD_AGENTE;VARCHAR2
VW_ELEGIBILIDADE;INSTRUCAO;VARCHAR2
VW_ELEGIBILIDADE;COD_ATIVIDADE;VARCHAR2
VW_ELEGIBILIDADE;EMISSAO_IDENT;DATE
VW_ELEGIBILIDADE;NUM_PIS_PASEP;NUMBER
VW_ELEGIBILIDADE;RAIS_IND_DEF_MULTIPLA;VARCHAR2
VW_ELEGIBILIDADE;FILIAL;NUMBER
VW_ELEGIBILIDADE;RAIS_IND_DEF_FISICO;VARCHAR2
VW_ELEGIBILIDADE;DT_EMIS_CONS_REG;DATE
VW_ELEGIBILIDADE;DT_FILIAL;DATE
VW_ELEGIBILIDADE;RAIS_IND_DEF_MENTAL;VARCHAR2
VW_ELEGIBILIDADE;CIDADE;VARCHAR2
VW_ELEGIBILIDADE;COD_GRUPO_TRABALHO;NUMBER
VW_ELEGIBILIDADE;COD_EMPRESA;NUMBER
VW_ELEGIBILIDADE;SINDICALIZADO;VARCHAR2
VW_ELEGIBILIDADE;RESIDE_BRASIL;VARCHAR2
VW_ELEGIBILIDADE;PERC_PERIC;NUMBER
VW_ELEGIBILIDADE;CODIGO_PLANO;VARCHAR2
VW_ELEGIBILIDADE;NR_RIC;VARCHAR2
VW_ELEGIBILIDADE;DT_EMIS_RIC;DATE
VW_ELEGIBILIDADE;REGIAO;VARCHAR2
VW_ELEGIBILIDADE;COD_COMPLEMENTO_PLANO2;VARCHAR2
VW_ELEGIBILIDADE;COD_COMPLEMENTO_PLANO;VARCHAR2
VW_ELEGIBILIDADE;ADTO_SALARIAL;VARCHAR2
VW_ELEGIBILIDADE;COMPLEMENTO_CEP;NUMBER
VW_ELEGIBILIDADE;SALARIO;NUMBER
VW_ELEGIBILIDADE;RAIS_IND_DEF_AUDITIVA;VARCHAR2
VW_ELEGIBILIDADE;CODIGO_PLANO2;VARCHAR2
VW_ELEGIBILIDADE;CARGO;VARCHAR2
VW_ELEGIBILIDADE;MARCA_PONTO;VARCHAR2
VW_ELEGIBILIDADE;DT_NASC;DATE
VW_ELEGIBILIDADE;PERC_BENEFICIO_VARIAVEL;NUMBER
VW_ELEGIBILIDADE;RAIS_IND_DEF_VISUAL;VARCHAR2
VW_ELEGIBILIDADE;NACIONALIDADE;NUMBER
VW_ELEGIBILIDADE;EST_EMIS_PROF;VARCHAR2
VW_ELEGIBILIDADE;COD_CAT_GRUPOS_SALARIAIS;VARCHAR2
VW_ELEGIBILIDADE;DT_ADESAO_FINAL;DATE
VW_ELEGIBILIDADE;DT_ADESAO2_FINAL;DATE
VW_ELEGIBILIDADE;DC_CPF;NUMBER
VW_ELEGIBILIDADE;PAIS_NASCIMENTO;NUMBER
VW_ELEGIBILIDADE;DT_ADMISSAO;DATE
VW_ELEGIBILIDADE;MATRICULA;NUMBER
VW_ELEGIBILIDADE;ENDERECO;VARCHAR2
VW_ELEGIBILIDADE;NUM_SIND_CAT;NUMBER
